"caja";"fact_anul";"fact_cred";"codi_clie";"codi_fact";"vcr_num_fac";"vcr_fecha";"vcr_suman";"vcr_iva";"vcr_tipo";"vcr_divisa";"usuario"
"004";FALSO;FALSO;"0005372";"0000127373";"0000960";"2019-03-26";3.01;0.36;E;USD;"005"
"004";FALSO;FALSO;"0005373";"0000127388";"0000965";"2019-03-26";23.26;2.11;E;USD;"009"
"004";FALSO;FALSO;"0005374";"0000127389";"0000966";"2019-03-26";4.51;0.54;E;USD;"009"
"003";FALSO;FALSO;"0005375";"0000127437";"0000400";"2019-03-27";7.25;0.87;E;USD;"009"
"004";FALSO;FALSO;"0005376";"0000127446";"0000990";"2019-03-27";5.57;0.61;E;USD;"010"
"004";FALSO;FALSO;"0005376";"0000127447";"0000991";"2019-03-27";51.79;6.21;E;USD;"005"
"003";FALSO;FALSO;"0005376";"0000127657";"0000421";"2019-03-29";4.99;0.60;E;USD;"010"
"004";FALSO;FALSO;"0005377";"0000127455";"0000993";"2019-03-27";6.24;0.75;E;USD;"010"
"004";FALSO;FALSO;"0005378";"0000127457";"0000994";"2019-03-27";11.02;1.32;E;USD;"010"
"003";FALSO;FALSO;"0005378";"0000127656";"0000420";"2019-03-29";10.78;1.29;E;USD;"010"
"004";FALSO;FALSO;"0005379";"0000127462";"0000996";"2019-03-27";14.09;1.69;E;USD;"010"
"004";FALSO;FALSO;"0005380";"0000127483";"0001001";"2019-03-27";19.96;2.40;E;USD;"010"
"004";FALSO;FALSO;"0005380";"0000128710";"0001440";"2019-04-10";4.96;0.60;E;USD;"005"
"004";FALSO;FALSO;"0005380";"0000128959";"0001546";"2019-04-12";5.31;0.64;E;USD;"005"
"004";FALSO;FALSO;"0005380";"0000129261";"0001649";"2019-04-16";4.46;0.54;E;USD;"011"
"004";FALSO;FALSO;"0005381";"0000127484";"0001002";"2019-03-27";18.70;2.24;E;USD;"010"
"004";FALSO;FALSO;"0005382";"0000127495";"0001006";"2019-03-27";3.17;0.38;E;USD;"010"
"004";FALSO;FALSO;"0005383";"0000127501";"0001010";"2019-03-27";5.63;0.68;E;USD;"010"
"004";FALSO;FALSO;"0005383";"0000127502";"0001011";"2019-03-27";5.63;0.68;E;USD;"010"
"003";FALSO;FALSO;"0005384";"0000127504";"0000408";"2019-03-27";7.78;0.93;E;USD;"009"
"004";FALSO;FALSO;"0005385";"0000127510";"0001013";"2019-03-27";6.44;0.77;E;USD;"010"
"004";FALSO;FALSO;"0005387";"0000127566";"0001035";"2019-03-28";2.46;0.30;E;USD;"010"
"004";FALSO;FALSO;"0005388";"0000127576";"0001040";"2019-03-28";3.97;0.48;E;USD;"005"
"004";FALSO;FALSO;"0005389";"0000127626";"0001050";"2019-03-28";1.25;0.15;E;USD;"010"
"004";FALSO;FALSO;"0005390";"0000127634";"0001053";"2019-03-28";25.36;3.04;E;USD;"010"
"004";FALSO;FALSO;"0005391";"0000127636";"0001055";"2019-03-28";2.72;0.33;E;USD;"010"
"004";FALSO;FALSO;"0005391";"0000129722";"0001814";"2019-04-23";10.27;1.23;E;USD;"005"
"003";FALSO;FALSO;"0005391";"0000130244";"0000605";"2019-04-27";17.81;2.14;E;USD;"010"
"004";FALSO;FALSO;"0005392";"0000127659";"0001058";"2019-03-29";34.55;4.15;E;USD;"005"
"004";FALSO;FALSO;"0005392";"0000127712";"0001081";"2019-03-29";25.82;3.10;E;USD;"005"
"004";FALSO;FALSO;"0005392";"0000128857";"0001490";"2019-04-11";39.20;4.70;E;USD;"009"
"004";FALSO;FALSO;"0005393";"0000127676";"0001063";"2019-03-29";3.98;0.48;E;USD;"005"
"004";FALSO;FALSO;"0005394";"0000127678";"0001064";"2019-03-29";1.16;0.14;E;USD;"005"
"004";FALSO;FALSO;"0005395";"0000127687";"0001068";"2019-03-29";2.46;0.30;E;USD;"005"
"004";FALSO;FALSO;"0005396";"0000127695";"0001074";"2019-03-29";8.08;0.97;E;USD;"005"
"004";FALSO;FALSO;"0005396";"0000129757";"0001831";"2019-04-23";7.90;0.95;E;USD;"009"
"004";FALSO;FALSO;"0005397";"0000127746";"0001094";"2019-03-29";13.59;1.63;E;USD;"005"
"004";FALSO;FALSO;"0005398";"0000127747";"0001095";"2019-03-29";5.96;0.72;E;USD;"005"
"004";FALSO;VERDADERO;"0005398";"0000127749";"0001097";"2019-03-29";5.96;0.72;C;USD;"005"
"004";FALSO;FALSO;"0005399";"0000127775";"0001103";"2019-03-30";7.86;0.94;E;USD;"005"
"004";FALSO;FALSO;"0005400";"0000127796";"0001108";"2019-03-30";1.72;0.21;E;USD;"005"
"004";FALSO;FALSO;"0005400";"0000128340";"0001295";"2019-04-05";2.38;0.29;E;USD;"009"
"004";FALSO;FALSO;"0005400";"0000130034";"0001938";"2019-04-25";8.69;1.04;E;USD;"011"
"004";FALSO;FALSO;"0005400";"0000130049";"0001944";"2019-04-25";9.18;1.10;E;USD;"011"
"004";FALSO;FALSO;"0005401";"0000127801";"0001109";"2019-03-30";8.20;0.98;E;USD;"010"
"004";FALSO;FALSO;"0005401";"0000127802";"0001110";"2019-03-30";8.62;1.03;E;USD;"005"
"004";FALSO;FALSO;"0005401";"0000128921";"0001524";"2019-04-11";7.19;0.86;E;USD;"009"
"004";FALSO;FALSO;"0005401";"0000130211";"0002010";"2019-04-27";7.59;0.91;E;USD;"005"
"004";FALSO;FALSO;"0005402";"0000127814";"0001117";"2019-03-30";7.41;0.89;E;USD;"005"
"004";FALSO;FALSO;"0005402";"0000129809";"0001856";"2019-04-23";15.54;1.86;E;USD;"009"
"004";FALSO;FALSO;"0005403";"0000127846";"0001125";"2019-04-01";8.84;1.06;E;USD;"005"
"003";FALSO;FALSO;"0005404";"0000127859";"0000432";"2019-04-01";5.67;0.68;E;USD;"010"
"004";FALSO;FALSO;"0005405";"0000127876";"0001131";"2019-04-01";9.87;1.18;E;USD;"005"
"004";FALSO;FALSO;"0005405";"0000129800";"0001853";"2019-04-23";2.19;0.26;E;USD;"009"
"003";FALSO;FALSO;"0005406";"0000127877";"0000441";"2019-04-01";4.37;0.52;E;USD;"010"
"004";FALSO;FALSO;"0005407";"0000127882";"0001133";"2019-04-01";5.76;0.69;E;USD;"005"
"004";FALSO;FALSO;"0005407";"0000128450";"0001335";"2019-04-08";16.61;1.99;E;USD;"005"
"004";FALSO;FALSO;"0005407";"0000129984";"0001920";"2019-04-25";5.54;0.66;E;USD;"011"
"004";FALSO;FALSO;"0005407";"0000129986";"0001922";"2019-04-25";14.33;1.72;E;USD;"011"
"004";FALSO;FALSO;"0005408";"0000127886";"0001134";"2019-04-01";2.48;0.30;E;USD;"005"
"004";FALSO;FALSO;"0005409";"0000127896";"0001137";"2019-04-01";43.77;5.25;E;USD;"010"
"003";FALSO;FALSO;"0005410";"0000127901";"0000446";"2019-04-01";5.58;0.67;E;USD;"010"
"004";FALSO;FALSO;"0005411";"0000127902";"0001139";"2019-04-01";9.78;1.17;E;USD;"010"
"004";FALSO;FALSO;"0005411";"0000128643";"0001412";"2019-04-09";5.80;0.70;E;USD;"009"
"003";FALSO;FALSO;"0005412";"0000127904";"0000447";"2019-04-01";12.96;1.56;E;USD;"010"
"004";FALSO;FALSO;"0005413";"0000127923";"0001147";"2019-04-02";12.05;1.45;E;USD;"005"
"004";FALSO;FALSO;"0005414";"0000127928";"0001149";"2019-04-02";9.38;1.13;E;USD;"005"
"004";FALSO;FALSO;"0005415";"0000127944";"0001154";"2019-04-02";2.13;0.26;E;USD;"005"
"004";FALSO;FALSO;"0005416";"0000127947";"0001157";"2019-04-02";7.24;0.87;E;USD;"005"
"004";FALSO;FALSO;"0005417";"0000127959";"0001159";"2019-04-02";5.13;0.62;E;USD;"005"
"004";FALSO;FALSO;"0005418";"0000127967";"0001162";"2019-04-02";24.24;2.91;E;USD;"005"
"004";FALSO;FALSO;"0005419";"0000127969";"0001164";"2019-04-02";21.38;2.57;E;USD;"005"
"004";FALSO;FALSO;"0005420";"0000127992";"0001173";"2019-04-02";40.06;4.24;E;USD;"009"
"004";FALSO;FALSO;"0005421";"0000128001";"0001176";"2019-04-02";35.72;4.29;E;USD;"009"
"004";FALSO;FALSO;"0005421";"0000128027";"0001189";"2019-04-03";1.31;0.16;E;USD;"005"
"004";FALSO;FALSO;"0005421";"0000128029";"0001190";"2019-04-03";1.29;0.15;E;USD;"005"
"004";FALSO;FALSO;"0005422";"0000128058";"0001202";"2019-04-03";2.61;0.31;E;USD;"005"
"004";FALSO;FALSO;"0005423";"0000128061";"0001204";"2019-04-03";28.18;3.38;E;USD;"005"
"004";FALSO;FALSO;"0005424";"0000128093";"0001216";"2019-04-03";4.82;0.58;E;USD;"005"
"003";FALSO;FALSO;"0005425";"0000128166";"0000458";"2019-04-04";7.13;0.86;E;USD;"010"
"003";FALSO;FALSO;"0005426";"0000128167";"0000459";"2019-04-04";3.88;0.47;E;USD;"010"
"004";FALSO;FALSO;"0005427";"0000128192";"0001252";"2019-04-04";4.72;0.57;E;USD;"005"
"004";FALSO;FALSO;"0005428";"0000128210";"0001257";"2019-04-04";10.35;1.24;E;USD;"005"
"004";FALSO;FALSO;"0005429";"0000128211";"0001258";"2019-04-04";10.94;1.31;E;USD;"005"
"003";FALSO;FALSO;"0005430";"0000128230";"0000469";"2019-04-04";7.68;0.92;E;USD;"010"
"004";FALSO;FALSO;"0005431";"0000128267";"0001272";"2019-04-05";24.39;2.93;E;USD;"005"
"004";FALSO;FALSO;"0005431";"0000128268";"0001273";"2019-04-05";2.01;0.24;E;USD;"005"
"004";FALSO;FALSO;"0005432";"0000128271";"0001275";"2019-04-05";5.54;0.66;E;USD;"009"
"004";FALSO;FALSO;"0005433";"0000128294";"0001281";"2019-04-05";25.11;3.01;E;USD;"005"
"004";FALSO;FALSO;"0005433";"0000129408";"0001696";"2019-04-17";24.43;2.93;E;USD;"011"
"004";FALSO;VERDADERO;"0005434";"0000128542";"0001373";"2019-04-08";28.79;3.45;C;USD;"005"
"004";FALSO;FALSO;"0005435";"0000128335";"0001293";"2019-04-05";14.05;1.69;E;USD;"009"
"004";FALSO;FALSO;"0005436";"0000128348";"0001298";"2019-04-05";16.07;1.93;E;USD;"009"
"004";FALSO;FALSO;"0005437";"0000128350";"0001299";"2019-04-05";6.83;0.82;E;USD;"009"
"004";FALSO;FALSO;"0005437";"0000130152";"0001986";"2019-04-26";8.62;1.03;E;USD;"009"
"004";FALSO;FALSO;"0005438";"0000128362";"0001302";"2019-04-05";7.14;0.86;E;USD;"005"
"004";FALSO;FALSO;"0005439";"0000128383";"0001311";"2019-04-06";30.41;3.54;E;USD;"009"
"003";FALSO;FALSO;"0005439";"0000129231";"0000533";"2019-04-16";17.68;2.12;E;USD;"010"
"003";FALSO;FALSO;"0005439";"0000129263";"0000534";"2019-04-16";1.25;0.15;E;USD;"010"
"004";FALSO;FALSO;"0005440";"0000128387";"0001313";"2019-04-06";4.29;0.51;E;USD;"009"
"004";FALSO;FALSO;"0005441";"0000128392";"0001316";"2019-04-06";15.01;1.80;E;USD;"009"
"004";FALSO;FALSO;"0005441";"0000128393";"0001317";"2019-04-06";22.57;2.71;E;USD;"009"
"004";FALSO;FALSO;"0005441";"0000128394";"0001318";"2019-04-06";2.32;0.28;E;USD;"009"
"004";FALSO;FALSO;"0005442";"0000128396";"0001319";"2019-04-06";4.64;0.56;E;USD;"009"
"004";FALSO;FALSO;"0005442";"0000128397";"0001320";"2019-04-06";2.71;0.33;E;USD;"009"
"004";FALSO;FALSO;"0005442";"0000128402";"0001321";"2019-04-06";4.52;0.54;E;USD;"009"
"004";FALSO;FALSO;"0005443";"0000128404";"0001322";"2019-04-06";9.13;0.53;E;USD;"009"
"004";FALSO;FALSO;"0005444";"0000128440";"0001330";"2019-04-06";6.54;0.78;E;USD;"009"
"004";FALSO;FALSO;"0005445";"0000128446";"0001332";"2019-04-08";14.33;1.72;E;USD;"005"
"004";FALSO;FALSO;"0005446";"0000128449";"0001334";"2019-04-08";3.88;0.47;E;USD;"005"
"004";FALSO;FALSO;"0005447";"0000128501";"0001353";"2019-04-08";72.88;8.75;E;USD;"005"
"004";FALSO;FALSO;"0005448";"0000128513";"0001359";"2019-04-08";31.42;3.77;E;USD;"005"
"004";FALSO;FALSO;"0005449";"0000128517";"0001360";"2019-04-08";8.09;0.97;E;USD;"005"
"004";FALSO;FALSO;"0005450";"0000128521";"0001362";"2019-04-08";10.31;1.24;E;USD;"005"
"004";FALSO;FALSO;"0005450";"0000128524";"0001364";"2019-04-08";5.80;0.70;E;USD;"005"
"004";FALSO;FALSO;"0005451";"0000128529";"0001365";"2019-04-08";2.24;0.27;E;USD;"005"
"004";FALSO;FALSO;"0005452";"0000128530";"0001366";"2019-04-08";7.87;0.94;E;USD;"005"
"004";FALSO;FALSO;"0005453";"0000128534";"0001369";"2019-04-08";35.85;4.30;E;USD;"005"
"004";FALSO;FALSO;"0005454";"0000128543";"0001374";"2019-04-08";2.32;0.28;E;USD;"005"
"004";FALSO;FALSO;"0005455";"0000128553";"0001378";"2019-04-08";7.46;0.90;E;USD;"005"
"004";FALSO;FALSO;"0005456";"0000128591";"0001393";"2019-04-09";7.19;0.86;E;USD;"005"
"004";FALSO;FALSO;"0005457";"0000128604";"0001397";"2019-04-09";8.53;1.02;E;USD;"009"
"003";FALSO;FALSO;"0005457";"0000128754";"0000508";"2019-04-10";1.65;0.20;E;USD;"010"
"003";FALSO;FALSO;"0005457";"0000129292";"0000542";"2019-04-16";8.84;1.06;E;USD;"009"
"004";FALSO;FALSO;"0005458";"0000128605";"0001398";"2019-04-09";129.59;15.55;E;USD;"009"
"004";FALSO;FALSO;"0005459";"0000128623";"0001402";"2019-04-09";18.70;2.24;E;USD;"009"
"004";FALSO;FALSO;"0005460";"0000128669";"0001420";"2019-04-09";9.11;1.09;E;USD;"009"
"004";FALSO;FALSO;"0005461";"0000128726";"0001452";"2019-04-10";14.30;1.72;E;USD;"009"
"004";FALSO;FALSO;"0005461";"0000129443";"0001711";"2019-04-17";3.21;0.39;E;USD;"011"
"004";FALSO;FALSO;"0005462";"0000128740";"0001460";"2019-04-10";15.41;1.85;E;USD;"009"
"004";FALSO;FALSO;"0005462";"0000128747";"0001463";"2019-04-10";7.53;0.90;E;USD;"005"
"003";FALSO;FALSO;"0005463";"0000128752";"0000507";"2019-04-10";9.11;1.09;E;USD;"010"
"004";FALSO;FALSO;"0005464";"0000128770";"0001467";"2019-04-10";38.08;4.57;E;USD;"009"
"004";FALSO;FALSO;"0005465";"0000128791";"0001473";"2019-04-10";5.71;0.69;E;USD;"009"
"004";FALSO;FALSO;"0005465";"0000128944";"0001535";"2019-04-12";6.41;0.77;E;USD;"005"
"004";FALSO;FALSO;"0005465";"0000129219";"0001634";"2019-04-15";4.04;0.48;E;USD;"005"
"004";FALSO;FALSO;"0005466";"0000128840";"0001484";"2019-04-11";17.37;2.08;E;USD;"009"
"003";FALSO;FALSO;"0005467";"0000128876";"0000514";"2019-04-11";3.93;0.47;E;USD;"010"
"004";FALSO;FALSO;"0005467";"0000128887";"0001506";"2019-04-11";1.92;0.23;E;USD;"009"
"003";FALSO;FALSO;"0005468";"0000128879";"0000515";"2019-04-11";34.73;4.17;E;USD;"010"
"004";FALSO;FALSO;"0005469";"0000128896";"0001510";"2019-04-11";15.40;1.85;E;USD;"009"
"004";FALSO;FALSO;"0005470";"0000128978";"0001553";"2019-04-12";2.81;0.34;E;USD;"005"
"003";FALSO;FALSO;"0005471";"0000129004";"0000519";"2019-04-12";10.27;1.23;E;USD;"010"
"004";FALSO;FALSO;"0005471";"0000129021";"0001576";"2019-04-12";11.73;1.41;E;USD;"009"
"004";FALSO;FALSO;"0005471";"0000129161";"0001618";"2019-04-15";6.00;0.72;E;USD;"009"
"004";FALSO;FALSO;"0005472";"0000129006";"0001568";"2019-04-12";27.45;3.29;E;USD;"005"
"004";FALSO;FALSO;"0005473";"0000129022";"0001577";"2019-04-12";2.32;0.28;E;USD;"009"
"004";FALSO;FALSO;"0005474";"0000129028";"0001579";"2019-04-12";7.59;0.91;E;USD;"009"
"004";FALSO;FALSO;"0005475";"0000129041";"0001584";"2019-04-12";41.00;4.92;E;USD;"009"
"004";FALSO;FALSO;"0005475";"0000129042";"0001585";"2019-04-12";8.13;0.98;E;USD;"005"
"004";FALSO;FALSO;"0005475";"0000129043";"0001586";"2019-04-12";4.38;0.53;E;USD;"005"
"004";FALSO;FALSO;"0005475";"0000129046";"0001588";"2019-04-12";5.69;0.68;E;USD;"005"
"003";FALSO;FALSO;"0005476";"0000129048";"0000521";"2019-04-12";26.19;3.14;E;USD;"010"
"004";FALSO;FALSO;"0005476";"0000129185";"0001622";"2019-04-15";8.84;1.06;E;USD;"005"
"004";FALSO;FALSO;"0005476";"0000129497";"0001730";"2019-04-18";11.09;1.33;E;USD;"009"
"004";FALSO;FALSO;"0005477";"0000129063";"0001592";"2019-04-13";2.59;0.31;E;USD;"005"
"004";FALSO;FALSO;"0005478";"0000129070";"0001594";"2019-04-13";16.46;1.98;E;USD;"005"
"004";FALSO;FALSO;"0005478";"0000129073";"0001595";"2019-04-13";2.81;0.34;E;USD;"005"
"004";FALSO;FALSO;"0005478";"0000130446";"0002104";"2019-04-30";20.13;2.42;E;USD;"009"
"004";FALSO;FALSO;"0005478";"0000130447";"0002105";"2019-04-30";10.49;1.26;E;USD;"009"
"003";FALSO;FALSO;"0005479";"0000129087";"0000525";"2019-04-13";15.40;1.85;E;USD;"010"
"004";FALSO;FALSO;"0005479";"0000130271";"0002033";"2019-04-29";23.21;2.79;E;USD;"011"
"004";FALSO;FALSO;"0005480";"0000129111";"0001603";"2019-04-13";6.25;0.75;E;USD;"005"
"003";FALSO;FALSO;"0005481";"0000129116";"0000526";"2019-04-13";14.82;1.78;E;USD;"010"
"003";FALSO;FALSO;"0005482";"0000129119";"0000527";"2019-04-13";9.78;1.17;E;USD;"010"
"004";FALSO;FALSO;"0005483";"0000129121";"0001606";"2019-04-13";19.20;2.30;E;USD;"005"
"004";FALSO;FALSO;"0005483";"0000129123";"0001607";"2019-04-13";23.53;2.82;E;USD;"005"
"004";FALSO;FALSO;"0005483";"0000129124";"0001608";"2019-04-13";1.56;0.19;E;USD;"005"
"004";FALSO;FALSO;"0005484";"0000129127";"0001609";"2019-04-13";11.34;1.36;E;USD;"005"
"004";FALSO;FALSO;"0005485";"0000129143";"0001610";"2019-04-15";4.94;0.56;E;USD;"009"
"004";FALSO;FALSO;"0005485";"0000129149";"0001614";"2019-04-15";45.78;5.49;E;USD;"009"
"004";FALSO;FALSO;"0005485";"0000129248";"0001644";"2019-04-16";4.07;0.49;E;USD;"011"
"004";FALSO;FALSO;"0005486";"0000129150";"0001615";"2019-04-15";22.90;2.75;E;USD;"009"
"004";FALSO;FALSO;"0005486";"0000129156";"0001616";"2019-04-15";3.88;0.47;E;USD;"009"
"004";FALSO;FALSO;"0005487";"0000129197";"0001627";"2019-04-15";16.85;2.02;E;USD;"009"
"004";FALSO;FALSO;"0005488";"0000129250";"0001645";"2019-04-16";5.67;0.68;E;USD;"005"
"003";FALSO;FALSO;"0005489";"0000129291";"0000541";"2019-04-16";1.18;0.14;E;USD;"010"
"004";FALSO;VERDADERO;"0005490";"0000129316";"0001664";"2019-04-16";29.69;3.56;C;USD;"011"
"004";FALSO;FALSO;"0005491";"0000129309";"0001662";"2019-04-16";33.88;4.07;E;USD;"011"
"004";FALSO;FALSO;"0005492";"0000129317";"0001665";"2019-04-16";8.62;1.03;E;USD;"011"
"004";VERDADERO;FALSO;"0005493";"0000129321";"0001667";"2019-04-16";5.23;0.63;E;USD;"011"
"003";FALSO;FALSO;"0005493";"0000129325";"0000546";"2019-04-16";2.68;0.32;E;USD;"009"
"003";FALSO;FALSO;"0005494";"0000129364";"0000549";"2019-04-17";6.43;0.77;E;USD;"010"
"003";FALSO;FALSO;"0005495";"0000129487";"0000555";"2019-04-18";64.28;7.71;O;USD;"010"
"003";FALSO;FALSO;"0005496";"0000129453";"0000553";"2019-04-18";65.27;7.83;E;USD;"010"
"004";FALSO;FALSO;"0005496";"0000129654";"0001784";"2019-04-22";15.50;1.86;E;USD;"005"
"004";FALSO;FALSO;"0005497";"0000129486";"0001726";"2019-04-18";48.53;5.82;E;USD;"011"
"004";FALSO;FALSO;"0005498";"0000129527";"0001740";"2019-04-18";15.18;1.82;E;USD;"011"
"004";VERDADERO;FALSO;"0005499";"0000129541";"0001748";"2019-04-18";11.75;1.41;E;USD;"011"
"004";FALSO;FALSO;"0005500";"0000129573";"0001759";"2019-04-20";17.35;2.05;E;USD;"005"
"003";FALSO;FALSO;"0005501";"0000129576";"0000568";"2019-04-20";12.85;1.54;E;USD;"010"
"004";FALSO;FALSO;"0005501";"0000129578";"0001760";"2019-04-20";2.24;0.27;E;USD;"005"
"003";FALSO;FALSO;"0005501";"0000129579";"0000570";"2019-04-20";1.13;0.14;E;USD;"010"
"003";FALSO;FALSO;"0005502";"0000129577";"0000569";"2019-04-20";3.88;0.47;E;USD;"010"
"004";FALSO;FALSO;"0005503";"0000129580";"0001761";"2019-04-20";21.61;2.59;E;USD;"005"
"004";FALSO;FALSO;"0005504";"0000129584";"0001762";"2019-04-20";15.71;1.89;E;USD;"005"
"004";FALSO;FALSO;"0005504";"0000129585";"0001763";"2019-04-20";5.22;0.63;E;USD;"005"
"004";FALSO;FALSO;"0005505";"0000129594";"0001764";"2019-04-20";22.04;2.64;E;USD;"005"
"004";FALSO;FALSO;"0005506";"0000129595";"0001765";"2019-04-20";9.87;1.18;E;USD;"005"
"004";FALSO;FALSO;"0005507";"0000129611";"0001771";"2019-04-20";8.77;1.05;E;USD;"005"
"004";FALSO;FALSO;"0005507";"0000129614";"0001772";"2019-04-20";8.35;1.00;E;USD;"005"
"004";FALSO;FALSO;"0005508";"0000129640";"0001781";"2019-04-22";28.94;3.47;E;USD;"005"
"004";FALSO;FALSO;"0005508";"0000129641";"0001782";"2019-04-22";0.42;0.05;E;USD;"011"
"004";FALSO;FALSO;"0005509";"0000129663";"0001788";"2019-04-22";19.55;2.35;E;USD;"011"
"004";FALSO;FALSO;"0005510";"0000129677";"0001797";"2019-04-22";4.51;0.54;E;USD;"005"
"004";FALSO;FALSO;"0005511";"0000129679";"0001799";"2019-04-22";15.72;1.89;E;USD;"005"
"004";FALSO;FALSO;"0005512";"0000129684";"0001801";"2019-04-22";42.86;5.14;E;USD;"005"
"004";FALSO;FALSO;"0005513";"0000129686";"0001802";"2019-04-22";9.96;1.20;E;USD;"005"
"003";FALSO;FALSO;"0005514";"0000129692";"0000580";"2019-04-22";9.13;1.07;E;USD;"010"
"004";FALSO;FALSO;"0005515";"0000129695";"0001805";"2019-04-22";4.23;0.51;E;USD;"005"
"004";FALSO;FALSO;"0005516";"0000129707";"0001810";"2019-04-22";3.79;0.45;E;USD;"005"
"004";FALSO;FALSO;"0005516";"0000130258";"0002029";"2019-04-29";14.54;1.74;E;USD;"005"
"004";FALSO;FALSO;"0005517";"0000129709";"0001812";"2019-04-22";5.31;0.64;E;USD;"005"
"004";FALSO;FALSO;"0005518";"0000129749";"0001827";"2019-04-23";11.96;1.44;E;USD;"009"
"004";FALSO;FALSO;"0005518";"0000129922";"0001900";"2019-04-24";2.81;0.34;E;USD;"011"
"004";FALSO;FALSO;"0005519";"0000129779";"0001839";"2019-04-23";131.25;15.75;E;USD;"005"
"004";FALSO;FALSO;"0005520";"0000129791";"0001846";"2019-04-23";7.13;0.86;E;USD;"009"
"004";FALSO;FALSO;"0005521";"0000129793";"0001848";"2019-04-23";16.48;1.92;E;USD;"009"
"004";FALSO;FALSO;"0005522";"0000129799";"0001852";"2019-04-23";8.17;0.98;E;USD;"009"
"004";FALSO;FALSO;"0005523";"0000129835";"0001866";"2019-04-24";15.63;1.88;E;USD;"005"
"004";FALSO;FALSO;"0005523";"0000129836";"0001867";"2019-04-24";12.20;1.46;E;USD;"011"
"004";FALSO;FALSO;"0005523";"0000129837";"0001868";"2019-04-24";2.86;0.34;E;USD;"011"
"004";FALSO;FALSO;"0005524";"0000129857";"0001875";"2019-04-24";4.23;0.51;E;USD;"011"
"004";FALSO;FALSO;"0005525";"0000129896";"0001890";"2019-04-24";17.90;2.15;E;USD;"009"
"004";FALSO;FALSO;"0005526";"0000129900";"0001891";"2019-04-24";9.55;1.15;E;USD;"009"
"004";FALSO;FALSO;"0005527";"0000129917";"0001898";"2019-04-24";16.61;1.99;E;USD;"009"
"004";FALSO;FALSO;"0005527";"0000130466";"0002112";"2019-04-30";1.73;0.21;E;USD;"009"
"004";FALSO;FALSO;"0005528";"0000129927";"0001901";"2019-04-24";20.36;2.44;E;USD;"011"
"004";FALSO;FALSO;"0005528";"0000130206";"0002007";"2019-04-27";15.71;1.89;E;USD;"005"
"004";FALSO;FALSO;"0005528";"0000130207";"0002008";"2019-04-27";1.70;0.20;E;USD;"005"
"004";FALSO;FALSO;"0005529";"0000129961";"0001910";"2019-04-25";1.61;0.19;E;USD;"011"
"004";FALSO;FALSO;"0005530";"0000130008";"0001934";"2019-04-25";48.22;5.79;E;USD;"011"
"003";FALSO;FALSO;"0005531";"0000130023";"0000595";"2019-04-25";7.90;0.95;E;USD;"011"
"004";FALSO;FALSO;"0005532";"0000130058";"0001948";"2019-04-25";10.57;1.27;E;USD;"011"
"004";FALSO;FALSO;"0005533";"0000130061";"0001950";"2019-04-25";2.66;0.32;E;USD;"011"
"004";FALSO;FALSO;"0005534";"0000130068";"0001953";"2019-04-26";22.32;2.68;E;USD;"011"
"003";FALSO;FALSO;"0005535";"0000130081";"0000598";"2019-04-26";15.71;1.89;O;USD;"010"
"004";FALSO;FALSO;"0005536";"0000130073";"0001955";"2019-04-26";18.17;2.18;E;USD;"011"
"004";FALSO;FALSO;"0005537";"0000130075";"0001956";"2019-04-26";8.86;1.06;E;USD;"011"
"004";FALSO;FALSO;"0005538";"0000130083";"0001958";"2019-04-26";31.79;3.81;E;USD;"011"
"004";FALSO;FALSO;"0005538";"0000130084";"0001959";"2019-04-26";29.82;3.58;E;USD;"011"
"004";FALSO;FALSO;"0005538";"0000130085";"0001960";"2019-04-26";23.13;2.78;E;USD;"011"
"004";FALSO;FALSO;"0005538";"0000130086";"0001961";"2019-04-26";41.14;4.94;E;USD;"011"
"004";FALSO;FALSO;"0005538";"0000130087";"0001962";"2019-04-26";21.34;2.56;E;USD;"011"
"003";FALSO;FALSO;"0005539";"0000130093";"0000602";"2019-04-26";10.82;1.30;E;USD;"010"
"004";FALSO;FALSO;"0005540";"0000130096";"0001965";"2019-04-26";23.84;2.86;E;USD;"011"
"004";FALSO;FALSO;"0005540";"0000130097";"0001966";"2019-04-26";3.30;0.40;E;USD;"011"
"004";FALSO;FALSO;"0005541";"0000130147";"0001983";"2019-04-26";10.65;1.28;E;USD;"009"
"004";FALSO;FALSO;"0005542";"0000130177";"0001996";"2019-04-27";124.18;14.90;E;USD;"005"
"004";FALSO;FALSO;"0005543";"0000130181";"0001998";"2019-04-27";16.30;1.96;E;USD;"005"
"004";FALSO;FALSO;"0005544";"0000130256";"0002027";"2019-04-29";9.59;1.15;E;USD;"005"
"003";FALSO;FALSO;"0005545";"0000130270";"0000607";"2019-04-29";6.46;0.78;E;USD;"010"
"004";FALSO;FALSO;"0005546";"0000130274";"0002034";"2019-04-29";65.18;7.82;E;USD;"005"
"004";FALSO;FALSO;"0005547";"0000130277";"0002036";"2019-04-29";5.79;0.69;E;USD;"005"
"004";FALSO;FALSO;"0005548";"0000130283";"0002037";"2019-04-29";5.06;0.61;E;USD;"005"
"004";FALSO;FALSO;"0005549";"0000130285";"0002038";"2019-04-29";7.14;0.86;E;USD;"005"
"004";FALSO;FALSO;"0005550";"0000130307";"0002050";"2019-04-29";1.07;0.13;E;USD;"011"
